Order_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Sales_Amount,Order_Date
O02547,C1015,P0070,4,2635,10540,04-11-2024
O02550,C1237,P0062,9,1687,15183,10-09-2024
O02551,C0419,P0054,8,503,4024,02-05-2026
O02552,C1036,P0228,7,1011,7077,04-05-2024
O02553,C0615,P0208,8,3115,24920,19-04-2026
O02554,C0482,P0280,5,7294,36470,29-05-2026
O02556,C0045,P0095,3,4043,12129,23-06-2024
O02557,C1048,P0280,4,7901,31604,06-05-2025
O02558,C0594,P0149,2,9746,19492,19-05-2025
O02560,C0220,P0238,7,7060,49420,31-05-2024
O02561,C0058,P0146,8,2068,16544,31-07-2025
O02562,C0798,P0006,10,5060,50600,04-02-2024
O02563,C1270,P0228,1,5911,5911,22-05-2024
O02564,C0959,P0235,5,249,1245,11-06-2024
O02566,C1076,P0200,9,1128,10152,27-06-2024
O02567,C0311,P0181,10,5658,56580,15-04-2025
O02568,C0287,P0143,5,6554,32770,10-03-2024
O02569,C0991,P0193,8,3055,24440,12-08-2025
O02570,C1039,P0270,5,2220,11100,15-12-2025
O02572,C0827,P0035,1,583,583,22-05-2026
O02573,C0326,P0119,2,1840,3680,26-05-2025
O02574,C0976,P0166,4,3976,15904,17-04-2024
O02575,C0357,P0197,7,1154,8078,04-03-2024
O02577,C0150,P0227,6,582,3492,27-06-2024
O02580,C1006,P0225,5,3794,18970,25-07-2024
O02581,C0332,P0223,9,3250,29250,29-03-2024
O02582,C1193,P0013,2,3434,6868,04-02-2024
O02583,C0288,P0003,6,6785,40710,04-08-2025
O02584,C1120,P0037,6,3136,18816,29-11-2025
O02585,C1082,P0255,4,3499,13996,07-08-2025
O02589,C0261,P0265,5,1753,8765,30-04-2024
O02590,C1022,P0119,1,9954,9954,07-07-2025
O02591,C0678,P0012,4,4849,19396,28-04-2026
O02592,C0515,P0200,6,1213,7278,12-06-2026
O02593,C0324,P0148,2,8855,17710,12-08-2025
O02594,C0495,P0266,10,8292,82920,15-11-2024
O02595,C0818,P0030,9,1916,17244,19-08-2025
O02596,C0965,P0135,1,628,628,12-12-2024
O02597,C0864,P0134,4,5581,22324,22-02-2026
O02598,C0122,P0072,4,9063,36252,16-04-2026
O02599,C0676,P0032,4,8186,32744,15-03-2024
O02600,C1155,P0019,6,1259,7554,02-03-2025
O02601,C1226,P0042,9,7944,71496,12-05-2024
O02602,C0555,P0022,2,683,1366,23-05-2025
O02604,C0622,P0117,1,1006,1006,27-01-2024
O02605,C0402,P0274,10,6315,63150,29-11-2025
O02607,C0773,P0065,7,7093,49651,16-07-2025
O02608,C0283,P0060,8,2033,16264,22-09-2025
O02610,C0119,P0122,4,1607,6428,25-08-2025
O02611,C0021,P0117,7,8885,62195,04-08-2025
O02613,C0117,P0065,8,3058,24464,16-10-2024
O02614,C0090,P0161,6,9969,59814,01-11-2025
O02615,C0501,P0150,3,6617,19851,05-05-2025
O02616,C0251,P0040,2,4199,8398,10-07-2025
O02617,C0422,P0254,6,3709,22254,30-03-2025
O02619,C0501,P0270,5,5324,26620,15-12-2025
O02620,C1109,P0258,2,984,1968,20-12-2024
O02621,C0842,P0249,5,1385,6925,27-07-2024
O02622,C0281,P0267,4,5096,20384,29-01-2026
O02623,C1133,P0108,2,6201,12402,12-01-2026
O02624,C0291,P0019,4,7313,29252,27-10-2025
O02626,C0070,P0139,5,9737,48685,28-01-2025
O02627,C0616,P0044,1,4672,4672,25-05-2026
O02628,C1249,P0197,8,408,3264,02-06-2026
O02629,C0784,P0197,8,827,6616,17-08-2024
O02630,C0422,P0195,3,7162,21486,29-06-2025
O02631,C0108,P0157,1,8972,8972,20-02-2026
O02632,C0713,P0014,10,5608,56080,28-04-2026
O02633,C0538,P0111,1,5686,5686,13-01-2026
O02636,C1096,P0238,7,9481,66367,06-01-2026
O02637,C1164,P0266,5,2763,13815,25-01-2025
O02638,C0958,P0122,3,348,1044,14-10-2024
O02639,C0562,P0044,4,8993,35972,29-10-2024
O02641,C0562,P0186,5,4204,21020,12-03-2026
O02642,C1246,P0007,2,5128,10256,05-08-2025
O02645,C0735,P0246,9,3669,33021,22-02-2025
O02647,C1130,P0161,2,7316,14632,03-07-2024
O02648,C0529,P0142,5,8208,41040,10-05-2024
O02650,C0235,P0020,3,8402,25206,31-05-2026
O02652,C0467,P0032,5,4317,21585,17-01-2024
O02654,C0717,P0056,2,8405,16810,30-03-2025
O02655,C0232,P0262,2,3982,7964,27-07-2024
O02657,C0874,P0145,3,504,1512,30-11-2024
O02658,C1244,P0185,6,6786,40716,29-10-2025
O02659,C0768,P0241,5,610,3050,13-06-2024
O02660,C0755,P0023,5,2558,12790,28-08-2025
O02661,C0053,P0055,10,3564,35640,07-04-2026
O02662,C0642,P0262,9,9627,86643,30-12-2025
O02664,C0308,P0196,2,1366,2732,17-08-2024
O02665,C1158,P0258,10,9082,90820,21-01-2026
O02666,C0857,P0276,2,8746,17492,28-03-2026
O02667,C0106,P0242,9,8625,77625,27-03-2025
O02668,C0650,P0138,4,9524,38096,27-10-2024
O02669,C0500,P0169,4,6030,24120,24-08-2024
O02670,C0934,P0162,2,4049,8098,31-03-2025
O02671,C0840,P0186,2,5866,11732,27-07-2025
O02672,C1036,P0040,6,8032,48192,11-09-2025
O02673,C0472,P0230,7,3864,27048,06-08-2025
O02674,C0257,P0276,4,6778,27112,21-11-2025
O02676,C0588,P0175,6,2032,12192,24-03-2024
O02677,C0837,P0216,9,2531,22779,12-08-2025
O02678,C1013,P0102,3,7539,22617,16-01-2024
O02679,C0342,P0062,7,4415,30905,22-02-2026
O02680,C1136,P0241,2,2170,4340,09-06-2026
O02681,C0070,P0221,1,2835,2835,15-03-2024
O02682,C0272,P0264,9,6458,58122,08-03-2025
O02683,C0726,P0066,7,9224,64568,04-09-2024
O02684,C0601,P0061,6,5615,33690,28-08-2025
O02685,C1247,P0056,1,1308,1308,26-01-2026
O02686,C0727,P0230,7,7468,52276,28-01-2026
O02687,C0893,P0149,8,2305,18440,21-01-2026
O02688,C0376,P0261,2,2594,5188,08-01-2024
O02689,C1216,P0190,8,6315,50520,24-11-2024
O02690,C0899,P0091,9,9735,87615,13-10-2024
O02691,C0199,P0119,5,8182,40910,15-12-2024
O02693,C1041,P0219,5,5388,26940,28-01-2025
O02694,C0653,P0092,3,787,2361,13-04-2026
O02695,C0432,P0221,9,4658,41922,11-08-2025
O02696,C1261,P0161,2,5790,11580,18-10-2024
O02697,C0340,P0061,5,4586,22930,13-05-2025
O02698,C0899,P0115,3,4826,14478,22-09-2024
O02699,C1242,P0055,4,4665,18660,24-05-2024
O02700,C0197,P0106,9,8434,75906,11-02-2026
O02701,C0346,P0015,10,751,7510,06-07-2025
O02702,C1102,P0100,1,8101,8101,02-05-2026
O02703,C0053,P0190,4,4717,18868,07-08-2025
O02704,C0874,P0228,9,2167,19503,30-04-2026
O02706,C0886,P0253,5,1523,7615,04-06-2026
O02707,C0281,P0143,2,5895,11790,02-04-2026
O02708,C0162,P0114,2,5459,10918,09-06-2024
O02709,C1039,P0172,5,7529,37645,07-10-2025
O02710,C1051,P0038,6,728,4368,19-03-2025
O02711,C0206,P0267,6,3219,19314,11-05-2026
O02712,C1144,P0019,1,4129,4129,20-05-2024
O02713,C1201,P0193,4,3305,13220,28-09-2024
O02714,C0963,P0078,8,3165,25320,21-01-2026
O02715,C1018,P0145,3,3353,10059,12-10-2025
O02716,C0182,P0265,4,152,608,20-03-2025
O02717,C0138,P0252,9,3516,31644,28-12-2025
O02718,C0365,P0020,7,4410,30870,20-09-2025
O02720,C1087,P0093,5,3899,19495,15-06-2026
O02721,C0599,P0249,8,6525,52200,04-09-2025
O02722,C0732,P0279,8,4940,39520,08-04-2024
O02723,C0449,P0058,5,6974,34870,02-04-2025
O02724,C0667,P0127,7,1997,13979,29-06-2024
O02725,C0952,P0164,2,5794,11588,14-12-2025
O02726,C0816,P0066,8,8114,64912,07-09-2025
O02727,C0844,P0121,1,4866,4866,01-10-2024
O02728,C1040,P0111,7,1096,7672,29-07-2025
O02729,C0662,P0134,6,6837,41022,04-02-2025
O02730,C0906,P0218,7,4371,30597,25-02-2024
O02731,C0550,P0249,4,5667,22668,13-10-2025
O02732,C0094,P0158,8,6814,54512,14-08-2024
O02733,C1173,P0086,9,3478,31302,09-03-2026
O02737,C1133,P0033,1,8597,8597,03-08-2024
O02740,C0331,P0192,6,6873,41238,08-08-2024
O02741,C1133,P0128,1,691,691,15-05-2026
O02742,C0042,P0270,2,8316,16632,11-02-2025
O02743,C0994,P0022,3,4738,14214,04-11-2024
O02744,C0050,P0118,4,653,2612,05-10-2024
O02745,C0254,P0194,7,2249,15743,17-04-2026
O02746,C0553,P0044,2,1310,2620,31-05-2025
O02748,C0311,P0049,10,6508,65080,17-07-2024
O02749,C1241,P0160,6,7065,42390,08-06-2025
O02750,C0048,P0155,5,7618,38090,26-07-2024
O02752,C0597,P0220,2,3741,7482,20-02-2025
O02753,C1149,P0143,8,4759,38072,20-12-2025
O02754,C1093,P0260,4,6365,25460,18-01-2024
O02755,C1018,P0202,6,9055,54330,01-01-2026
O02756,C0222,P0232,4,9567,38268,26-01-2024
O02757,C0814,P0119,8,6159,49272,03-05-2025
O02758,C1154,P0056,5,5546,27730,27-05-2024
O02760,C0426,P0251,10,4195,41950,26-03-2024
O02761,C0290,P0207,10,7858,78580,19-06-2025
O02763,C0844,P0160,6,2567,15402,07-02-2024
O02765,C0012,P0138,4,9314,37256,24-03-2026
O02766,C1001,P0280,8,5228,41824,29-10-2025
O02767,C0483,P0165,8,8013,64104,10-06-2025
O02768,C1137,P0042,2,7074,14148,17-12-2025
O02769,C0159,P0193,3,323,969,14-06-2024
O02770,C1065,P0063,3,3333,9999,24-03-2025
O02771,C0233,P0020,7,8213,57491,23-06-2024
O02773,C1121,P0215,7,251,1757,30-10-2024
O02774,C0241,P0223,5,4541,22705,19-06-2025
O02775,C0661,P0191,10,2818,28180,24-05-2024
O02776,C0595,P0268,4,6182,24728,15-06-2025
O02778,C0677,P0070,3,8691,26073,02-01-2026
O02779,C0971,P0006,6,6920,41520,02-07-2024
O02780,C0308,P0241,2,191,382,15-11-2024
O02782,C0678,P0049,1,7779,7779,31-08-2025
O02783,C0321,P0035,6,9261,55566,19-08-2024
O02786,C0826,P0131,9,8964,80676,18-10-2025
O02787,C0415,P0040,10,2597,25970,15-04-2024
O02788,C0444,P0144,3,4407,13221,31-07-2025
O02789,C0210,P0065,9,9722,87498,22-10-2025
O02790,C0785,P0170,10,9802,98020,11-09-2025
O02791,C0568,P0243,4,2854,11416,03-01-2024
O02792,C0475,P0111,2,2500,5000,26-05-2024
O02793,C0338,P0244,1,5397,5397,20-03-2024
O02796,C0241,P0124,9,6542,58878,21-01-2025
O02797,C0790,P0243,6,5207,31242,08-05-2026
O02798,C1070,P0163,9,1381,12429,11-09-2025
O02799,C0439,P0086,5,2441,12205,10-05-2026
O02801,C0514,P0062,9,7233,65097,29-10-2025
O02802,C0714,P0092,1,6091,6091,25-05-2026
O02803,C0955,P0178,7,3602,25214,23-09-2025
O02804,C1147,P0098,7,6230,43610,02-07-2024
O02805,C0022,P0101,8,6014,48112,22-06-2025
O02806,C0400,P0003,10,5185,51850,02-12-2024
O02807,C0193,P0189,5,8337,41685,14-01-2024
O02813,C1256,P0079,3,2256,6768,25-03-2024
O02814,C0860,P0062,1,7364,7364,14-10-2025
O02815,C0128,P0161,2,9014,18028,11-10-2024
O02816,C0398,P0009,6,5285,31710,27-12-2025
O02818,C0826,P0214,1,1164,1164,16-07-2024
O02819,C1028,P0076,5,1475,7375,25-06-2024
O02820,C0909,P0023,5,3355,16775,06-12-2025
O02821,C1036,P0210,3,152,456,14-11-2024
O02824,C0181,P0060,2,3090,6180,17-01-2026
O02825,C0177,P0096,6,9785,58710,03-10-2025
O02826,C0042,P0087,1,3663,3663,15-10-2025
O02827,C0768,P0236,2,4142,8284,11-11-2024
O02829,C0588,P0092,5,2400,12000,01-08-2025
O02830,C0647,P0212,4,3184,12736,06-10-2024
O02831,C0409,P0091,5,4349,21745,15-12-2025
O02835,C0319,P0276,10,3551,35510,20-12-2025
O02836,C0889,P0178,5,3498,17490,16-12-2024
O02838,C0432,P0133,4,7762,31048,24-09-2024
O02839,C0065,P0060,9,3154,28386,01-05-2025
O02841,C1155,P0194,10,654,6540,26-11-2024
O02842,C0215,P0184,1,2700,2700,07-03-2025
O02844,C0734,P0157,3,7748,23244,13-07-2025
O02845,C0382,P0012,8,7578,60624,30-08-2025
O02846,C1180,P0223,7,7859,55013,04-05-2026
O02847,C0499,P0130,6,9945,59670,11-12-2024
O02848,C0989,P0206,5,757,3785,17-06-2026
O02849,C0480,P0260,2,6997,13994,12-03-2025
O02851,C0336,P0263,3,5024,15072,03-09-2025
O02852,C1074,P0102,10,2386,23860,13-05-2024
O02853,C0683,P0028,2,5167,10334,22-03-2026
O02854,C0290,P0178,8,6587,52696,18-06-2024
O02855,C0944,P0001,3,3383,10149,25-06-2024
O02856,C0618,P0158,2,3124,6248,29-08-2024
O02857,C0417,P0224,2,4109,8218,06-06-2024
O02858,C1138,P0192,1,7920,7920,12-06-2024
O02859,C0706,P0052,8,9108,72864,04-12-2025
O02860,C0808,P0109,8,6265,50120,01-05-2026
O02861,C0950,P0125,2,6450,12900,11-05-2024
O02862,C0652,P0069,7,5459,38213,16-10-2024
O02863,C0870,P0202,9,1274,11466,21-12-2024
O02864,C1001,P0014,4,3018,12072,25-02-2026
O02865,C0482,P0189,6,5668,34008,28-05-2025
O02867,C1024,P0097,1,3560,3560,05-11-2024
O02868,C0892,P0048,6,6392,38352,31-10-2025
O02869,C0369,P0218,3,4768,14304,14-11-2024
O02871,C0368,P0084,7,8576,60032,04-05-2026
O02872,C0218,P0239,2,5773,11546,03-12-2025
O02873,C0208,P0208,1,2735,2735,22-11-2024
O02875,C0932,P0006,8,6681,53448,08-03-2025
O02876,C0112,P0156,7,4337,30359,29-01-2026
O02878,C0764,P0243,6,8865,53190,08-01-2025
O02879,C0229,P0092,7,8811,61677,16-02-2026
O02880,C0786,P0041,3,213,639,11-12-2024
O02881,C1209,P0133,4,8536,34144,12-04-2026
O02884,C0752,P0026,10,6150,61500,15-09-2024
O02885,C0872,P0173,5,485,2425,09-07-2025
O02886,C0548,P0092,5,5947,29735,03-03-2025
O02887,C0036,P0229,6,4977,29862,13-10-2025
O02888,C0073,P0058,6,699,4194,28-06-2025
O02889,C0812,P0128,3,1477,4431,01-07-2025
O02890,C0194,P0065,3,8184,24552,17-03-2025
O02891,C0563,P0177,8,4099,32792,25-04-2026
O02893,C0669,P0191,1,2504,2504,15-09-2025
O02894,C0208,P0196,9,1390,12510,11-12-2024
O02895,C0619,P0217,7,466,3262,07-07-2024
O02896,C0527,P0041,7,2007,14049,23-03-2026
O02899,C1175,P0243,4,7258,29032,08-10-2024
O02900,C0381,P0142,9,849,7641,11-09-2025
O02901,C0817,P0093,5,4567,22835,06-01-2024
O02902,C0834,P0107,1,6888,6888,03-11-2025
O02903,C0266,P0141,5,7676,38380,05-09-2025
O02905,C0665,P0114,2,4815,9630,15-01-2026
O02906,C1248,P0236,10,6993,69930,12-10-2025
O02907,C1220,P0169,9,6474,58266,02-05-2025
O02908,C1143,P0007,6,5680,34080,23-11-2024
O02909,C0710,P0228,3,7668,23004,24-05-2026
O02910,C1022,P0108,9,2885,25965,20-11-2025
O02911,C0799,P0131,7,628,4396,07-11-2025
O02912,C1171,P0041,8,9296,74368,19-12-2024
O02913,C0171,P0107,9,6148,55332,07-11-2024
O02914,C0598,P0162,8,7757,62056,31-01-2024
O02917,C1006,P0121,7,8907,62349,14-05-2024
O02919,C0433,P0057,10,4840,48400,01-07-2024
O02920,C0326,P0206,9,6793,61137,26-12-2024
O02921,C0446,P0215,10,4669,46690,23-11-2024
O02923,C1091,P0201,4,6718,26872,21-05-2025
O02924,C0951,P0147,8,2671,21368,13-06-2026
O02925,C0364,P0205,5,154,770,29-06-2025
O02926,C0685,P0238,3,1710,5130,27-01-2025
O02927,C1189,P0215,7,6822,47754,12-07-2024
O02928,C0060,P0115,3,8347,25041,23-03-2024
O02930,C1249,P0128,3,9427,28281,02-10-2025
O02932,C1232,P0200,9,8477,76293,03-06-2026
O02933,C0396,P0083,8,6146,49168,10-01-2026
O02935,C0272,P0151,2,606,1212,30-07-2024
O02936,C1183,P0237,8,4114,32912,01-12-2025
O02937,C1236,P0228,4,2997,11988,17-04-2025
O02938,C1025,P0057,10,5527,55270,12-06-2026
O02939,C0327,P0126,8,1244,9952,08-01-2024
O02940,C0067,P0209,9,7803,70227,01-06-2026
O02941,C0790,P0037,7,4360,30520,03-01-2026
O02942,C1101,P0062,10,8851,88510,01-01-2026
O02943,C0049,P0225,8,1079,8632,26-10-2024
O02946,C0299,P0135,10,1931,19310,09-01-2026
O02948,C0498,P0248,4,4433,17732,09-04-2024
O02949,C0676,P0038,8,8153,65224,09-02-2026
O02950,C0502,P0134,6,4938,29628,06-12-2025
O02951,C0911,P0170,8,4325,34600,04-08-2025
O02952,C0564,P0019,3,2525,7575,18-06-2025
O02953,C0591,P0014,4,6176,24704,31-07-2025
O02954,C0743,P0150,5,2693,13465,04-08-2025
O02956,C0604,P0080,3,2500,7500,14-09-2025
O02957,C0599,P0197,5,3834,19170,29-01-2024
O02959,C0025,P0133,6,8432,50592,02-02-2026
O02960,C1059,P0208,8,2891,23128,18-12-2024
O02962,C0775,P0249,3,8705,26115,08-05-2025
O02963,C0360,P0248,7,333,2331,15-11-2025
O02964,C0133,P0176,4,5167,20668,30-07-2024
O02965,C0460,P0077,5,2059,10295,27-10-2025
O02966,C0404,P0183,8,7625,61000,06-08-2025
O02967,C0025,P0269,4,3418,13672,07-01-2025
O02968,C0068,P0205,2,5498,10996,03-06-2025
O02969,C0138,P0139,9,8861,79749,16-05-2026
O02970,C1102,P0041,1,7417,7417,03-08-2025
O02971,C1071,P0127,4,4295,17180,27-03-2026
O02972,C0375,P0126,4,7572,30288,30-06-2024
O02973,C0083,P0137,9,4646,41814,03-04-2024
O02974,C0390,P0033,3,8661,25983,06-11-2024
O02975,C0125,P0107,4,4096,16384,22-08-2025
O02976,C1191,P0245,8,1710,13680,03-07-2025
O02977,C0105,P0164,2,3318,6636,04-05-2025
O02978,C0239,P0227,2,7899,15798,21-07-2024
O02979,C0205,P0278,10,3622,36220,04-09-2025
O02980,C0998,P0154,10,257,2570,18-08-2025
O02981,C0881,P0058,8,3291,26328,26-08-2025
O02982,C1259,P0234,1,4224,4224,11-02-2026
O02983,C0834,P0139,8,2992,23936,02-12-2024
O02987,C0902,P0058,3,8088,24264,07-01-2024
O02988,C0654,P0261,8,8222,65776,16-06-2024
O02989,C0367,P0034,7,5091,35637,06-04-2024
O02990,C0908,P0176,9,3092,27828,17-07-2024
O02991,C0223,P0119,4,5133,20532,28-05-2025
O02992,C0626,P0164,9,7831,70479,15-04-2024
O02993,C0615,P0108,10,2632,26320,27-11-2024
O02994,C0321,P0099,7,2914,20398,22-05-2026
O02995,C0324,P0081,6,8561,51366,30-04-2025
O02996,C1220,P0214,5,3847,19235,26-09-2024
O02997,C0967,P0156,6,2475,14850,09-11-2024
O02998,C0684,P0182,6,7468,44808,11-11-2024
O03000,C0828,P0029,7,5893,41251,23-10-2025
O03001,C0287,P0234,5,419,2095,18-04-2026
O03002,C0415,P0107,5,4929,24645,02-05-2026
O03003,C0765,P0013,6,7104,42624,20-03-2026
O03004,C0784,P0167,9,9274,83466,26-01-2026
O03005,C0409,P0111,10,8340,83400,26-03-2025
O03006,C0562,P0055,2,4083,8166,13-06-2024
O03007,C0667,P0246,10,7798,77980,17-02-2024
O03008,C0799,P0250,4,4689,18756,13-09-2025
O03009,C1201,P0193,1,1761,1761,27-02-2024
O03010,C0702,P0142,9,6153,55377,24-03-2025
O03011,C0583,P0057,8,2300,18400,06-02-2026
O03012,C0152,P0167,7,2586,18102,13-06-2026
O03013,C0309,P0154,10,3376,33760,29-07-2025
O03014,C0181,P0225,4,5471,21884,09-08-2025
O03015,C1120,P0134,9,8800,79200,16-04-2026
O03016,C0597,P0012,3,1214,3642,10-06-2026
O03017,C0643,P0185,8,3619,28952,07-07-2024
O03019,C0683,P0102,5,4283,21415,10-09-2025
O03020,C0048,P0072,2,6830,13660,13-03-2025
O03021,C0812,P0250,1,8757,8757,02-03-2024
O03022,C1050,P0192,1,9368,9368,23-03-2025
O03023,C0066,P0259,6,8927,53562,18-05-2025
O03026,C0231,P0273,3,8513,25539,16-05-2026
O03028,C0150,P0221,5,7730,38650,07-04-2025
O03029,C0312,P0170,2,3076,6152,25-10-2025
O03031,C0886,P0011,7,9516,66612,27-10-2024
O03032,C0014,P0200,1,239,239,18-08-2024
O03033,C0661,P0219,3,4341,13023,26-05-2026
O03036,C0387,P0076,4,5154,20616,04-07-2024
O03037,C0207,P0014,9,9961,89649,14-05-2026
O03038,C0081,P0066,9,5810,52290,11-03-2024
O03039,C0671,P0162,4,3521,14084,25-07-2024
O03040,C0621,P0084,7,4541,31787,26-08-2024
O03041,C0445,P0182,1,2349,2349,17-06-2026
O03044,C0818,P0102,4,6334,25336,27-08-2025
O03045,C0256,P0048,3,8401,25203,15-08-2025
O03046,C1058,P0063,3,3534,10602,03-05-2024
O03047,C1002,P0184,6,6901,41406,14-07-2024
O03049,C0523,P0261,2,7586,15172,17-01-2024
O03050,C0015,P0195,7,6658,46606,28-05-2026
O03051,C0205,P0182,6,5178,31068,06-05-2026
O03052,C0134,P0223,5,3857,19285,19-12-2025
O03053,C0173,P0200,8,359,2872,08-10-2024
O03054,C0663,P0024,3,4179,12537,30-06-2024
O03055,C1157,P0005,3,8597,25791,08-06-2024
O03056,C0288,P0241,1,1102,1102,02-09-2025
O03057,C0430,P0151,6,6897,41382,23-04-2026
O03058,C0323,P0215,3,2961,8883,15-06-2025
O03059,C0311,P0093,6,1892,11352,16-03-2026
O03060,C0333,P0016,8,3443,27544,09-11-2024
O03061,C0827,P0192,5,5360,26800,30-01-2024
O03062,C0053,P0170,1,7808,7808,05-02-2024
O03063,C0296,P0209,1,8938,8938,21-01-2025
O03064,C1226,P0269,3,2691,8073,12-04-2024
O03065,C0031,P0179,4,1609,6436,05-03-2025
O03066,C0136,P0058,8,7709,61672,01-03-2025
O03068,C0002,P0160,8,7792,62336,20-09-2024
O03069,C0263,P0166,9,6089,54801,20-09-2025
O03070,C0198,P0245,8,9459,75672,19-07-2024
O03071,C0258,P0113,9,2226,20034,04-04-2026
O03073,C0828,P0145,10,1824,18240,12-09-2024
O03075,C0947,P0267,9,9556,86004,30-09-2024
O03078,C0099,P0102,3,334,1002,26-05-2024
O03080,C0661,P0006,10,7977,79770,10-05-2025
O03081,C0705,P0097,10,6746,67460,07-04-2025
O03083,C0901,P0061,5,8529,42645,11-12-2024
O03084,C0691,P0096,5,5686,28430,06-04-2026
O03086,C0702,P0266,5,1134,5670,11-03-2026
O03087,C0749,P0219,1,9001,9001,09-05-2024
O03088,C0194,P0117,8,1920,15360,03-05-2024
O03090,C0927,P0224,9,1459,13131,06-06-2026
O03091,C1034,P0094,7,8470,59290,18-07-2024
O03092,C0291,P0114,1,3355,3355,21-01-2026
O03093,C0725,P0270,10,2586,25860,30-07-2025
O03094,C1087,P0269,1,8835,8835,06-01-2025
O03095,C1105,P0118,9,2832,25488,18-01-2025
O03096,C0326,P0052,3,3807,11421,13-05-2026
O03098,C0415,P0143,1,6667,6667,30-10-2024
O03099,C0799,P0268,7,7907,55349,24-04-2025
O03100,C0660,P0070,5,105,525,17-03-2024
O03102,C1256,P0035,1,6823,6823,23-05-2024
O03104,C0327,P0215,7,9789,68523,17-07-2024
O03105,C0510,P0180,2,3807,7614,09-10-2024
O03106,C0288,P0206,2,9699,19398,19-11-2025
O03107,C0311,P0106,8,2433,19464,19-11-2025
O03109,C0638,P0269,2,9904,19808,27-04-2025
O03110,C0476,P0225,5,2145,10725,08-07-2025
O03113,C0524,P0058,8,7078,56624,22-08-2025
O03114,C0345,P0250,5,3780,18900,19-06-2025
O03115,C0212,P0046,10,9914,99140,04-06-2026
O03116,C0743,P0124,8,7185,57480,07-03-2025
O03117,C0117,P0054,5,4619,23095,14-09-2024
O03119,C0171,P0007,2,8055,16110,05-09-2024
O03120,C1200,P0254,4,9784,39136,20-03-2025
O03121,C0545,P0054,8,9286,74288,13-09-2025
O03122,C1159,P0193,10,8602,86020,10-06-2026
O03123,C0784,P0022,10,1866,18660,27-08-2025
O03125,C0489,P0185,10,9992,99920,07-03-2025
O03129,C0371,P0013,6,1718,10308,26-10-2024
O03130,C0845,P0015,8,4253,34024,02-01-2025
O03131,C0705,P0181,4,4632,18528,01-04-2025
O03132,C0098,P0167,8,4411,35288,26-02-2026
O03133,C0329,P0108,9,9066,81594,25-10-2025
O03134,C0660,P0206,6,2918,17508,14-05-2026
O03135,C1024,P0046,6,5863,35178,23-09-2025
O03136,C1103,P0117,6,5110,30660,13-04-2024
O03137,C0186,P0208,6,8246,49476,16-10-2025
O03138,C0382,P0196,4,4436,17744,26-05-2026
O03139,C0995,P0180,6,7272,43632,05-01-2025
O03140,C0327,P0087,6,360,2160,24-04-2024
O03144,C1225,P0208,5,2488,12440,03-01-2026
O03145,C0697,P0273,6,6600,39600,16-05-2024
O03146,C0789,P0054,5,9440,47200,25-03-2024
O03148,C1123,P0080,5,531,2655,21-05-2025
O03149,C0460,P0113,4,3800,15200,26-03-2025
O03150,C0443,P0075,1,4962,4962,06-09-2024
O03151,C0043,P0248,8,6891,55128,23-07-2025
O03155,C0747,P0121,6,8953,53718,31-12-2024
O03156,C0158,P0069,6,4145,24870,25-03-2026
O03158,C1040,P0244,9,5236,47124,17-04-2024
O03159,C1238,P0117,6,9177,55062,20-04-2026
O03160,C0459,P0239,5,9508,47540,06-05-2026
O03161,C0109,P0236,10,7274,72740,24-05-2025
O03162,C1211,P0224,2,2907,5814,23-01-2024
O03163,C1147,P0230,9,1042,9378,21-12-2024
O03164,C0977,P0076,2,5906,11812,07-03-2024
O03166,C1225,P0252,7,2284,15988,09-02-2025
O03168,C0624,P0170,4,9436,37744,28-03-2026
O03169,C1041,P0209,3,8941,26823,28-11-2025
O03170,C1202,P0162,1,967,967,30-12-2025
O03171,C0734,P0062,2,1142,2284,26-06-2025
O03172,C0848,P0083,4,4176,16704,07-09-2025
O03173,C0368,P0093,1,8209,8209,16-01-2026
O03174,C0245,P0170,2,1642,3284,17-02-2025
O03175,C1176,P0199,7,6347,44429,14-12-2025
O03177,C0638,P0182,3,7151,21453,19-06-2026
O03178,C0517,P0256,2,3123,6246,23-09-2024
O03181,C0193,P0269,5,434,2170,19-06-2026
O03182,C1242,P0032,9,1069,9621,30-11-2025
O03183,C0765,P0049,3,128,384,25-06-2025
O03184,C0026,P0003,6,6403,38418,09-11-2024
O03186,C0143,P0089,4,8262,33048,05-07-2024
O03187,C1097,P0112,6,1688,10128,12-06-2026
O03188,C0317,P0192,10,2998,29980,27-03-2025
O03189,C0364,P0260,3,7392,22176,01-02-2024
O03191,C0639,P0150,2,5818,11636,30-11-2025
O03192,C0370,P0266,3,1733,5199,24-05-2025
O03193,C0396,P0080,10,5627,56270,10-04-2025
O03194,C1123,P0200,8,2006,16048,15-11-2025
O03195,C1136,P0034,6,4134,24804,09-01-2025
O03196,C0290,P0123,8,3185,25480,24-03-2026
